tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Adrenal_Gland,200,1,0.9537874311776382,0.0,0.0,178460.90389323235,48.36950649672461,7.366239545433664,96.44353476248688,3767.4216408729553
Adrenal_Gland,200,2,0.9537847010794916,0.0,0.0,178231.72487473488,45.59583032316554,7.358763932396851,87.92687802793168,3996.6006593704224
Adrenal_Gland,200,3,0.9537632209629916,0.0,0.0,178533.2277317047,49.316238778772586,7.374336334416209,107.74720593549716,3695.097802400589
Adrenal_Gland,200,4,0.9536100196836749,1.7801196240387354e-06,0.0,178667.94666194916,51.18228482907185,7.3773985089671115,112.74478869638219,3560.378872156143
Adrenal_Gland,200,5,0.9531213004315259,1.4240868265738163e-05,1.1506685384208224e-05,178595.8712568283,50.16672244824776,7.365727142786607,95.8074553381663,3632.454277276993
Adrenal_Gland,200,6,0.9521920774671443,5.6962256274971053e-05,5.177904156994054e-05,178645.0366961956,50.855047911908684,7.376994860607032,112.0596531484133,3583.2888379096985
Adrenal_Gland,200,7,0.9507253557368445,0.00030435440379464085,0.00014957658321060384,178423.61658740044,47.895470609368786,7.365468555834781,95.48962915171644,3804.7089467048645
Adrenal_Gland,200,8,0.949063031187427,0.0006779962630127235,0.000511919381325296,178453.14202857018,48.27005767187859,7.371953231508728,104.15423819206671,3775.1835055351257
Adrenal_Gland,200,9,0.9431376214176626,0.004178098556584191,0.004815459979739483,178635.26744627953,50.7167769292522,7.376673266028325,111.51972342709058,3593.058087825775
Adrenal_Gland,200,10,0.9454694404898251,0.0013875312528073048,0.0010063341546936863,178836.514929533,53.72597316856497,7.349328424650627,79.10943304119999,3391.810604572296
Adrenal_Gland,200,20,0.9006685452195657,0.014984098939929328,0.015346407467671491,178249.14122200012,45.79539705656354,7.368133949981006,98.87036582994347,3979.184312105179
Adrenal_Gland,200,30,0.8322461410990779,0.04169114148215416,0.04958200078550188,177952.1379840374,42.614670989164566,7.35444996807832,83.66342577557387,4276.187550067902
Adrenal_Gland,200,40,0.7469907085249614,0.06370951480672753,0.07342769735529495,177857.7716741562,41.69456123261848,7.362067375389024,91.49734072141194,4370.553859949112
Adrenal_Gland,200,50,0.6904000158973034,0.08549765569020178,0.10342428945925523,177894.83769774437,42.05119119178894,7.361234298973351,90.56986068703385,4333.487836360931
Adrenal_Gland,200,60,0.6382683392377267,0.10188811212439645,0.12793365286229738,177867.65506243706,41.789061273504345,7.352029966380967,81.4479896083521,4360.670471668243
Adrenal_Gland,200,70,0.5889013326386895,0.12293522189420784,0.16095711954207237,177792.4435248375,41.08051682920758,7.359032687338207,88.20691042612842,4435.882009267807
Adrenal_Gland,200,80,0.537621289765397,0.14226058343771056,0.18887800608510816,177438.2686510086,38.04303998500694,7.3433204630000315,74.36122727837234,4790.056883096695
Adrenal_Gland,200,90,0.49172659519453843,0.1594539560012909,0.21289808507903868,177475.09513187408,38.337785066881125,7.346118529278621,76.49963982984902,4753.230402231216
Adrenal_Gland,200,100,0.46878481583074477,0.16848361647864124,0.21824043298541082,177662.16798090935,39.90846207366623,7.320095096215527,60.35686434197036,4566.157553195953
Adrenal_Gland,200,200,0.2514883252820882,0.30896070941583365,0.39944788239895096,175646.98430013657,27.688630486679152,7.316263170961694,58.53796414243122,6581.341233968735
Adrenal_Gland,200,300,0.16553409425167886,0.39180024197743213,0.5030198038954395,174376.2479248047,23.20765720887168,7.27463052071065,44.099202024454605,7852.077609300613
