tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Adrenal_Gland,1,-1,0.01715668502132071,0.8180304366179638,0.8590896917490967,162018.14139533043,9.01665834822779,6.642864623404935,9.297835013834264,20210.184138774872
Adrenal_Gland,2,-1,0.016151785531740112,0.8340128808785456,0.8609294469227771,162163.1656973362,9.081827755997967,6.674594494437525,9.681562725687316,20065.159836769104
Adrenal_Gland,3,-1,0.015894940327217735,0.8351160415048349,0.8608066047043539,162090.81949710846,9.049200293189905,6.6407339829875465,9.273154905069285,20137.50603699684
Adrenal_Gland,4,-1,0.0158744033355319,0.8368781979776662,0.8624095904327214,161837.32657384872,8.93670417468416,6.609674486432571,8.927701754372954,20390.998960256577
Adrenal_Gland,5,-1,0.015697180888983676,0.8372794262915726,0.8633964828125885,162028.48843932152,9.021276987484331,6.66309824334477,9.538926847421289,20199.837094783783
Adrenal_Gland,6,-1,0.015825875708961414,0.8375775107942866,0.8611470275550959,162469.85143780708,9.22279345287327,6.670362597812897,9.628563494398175,19758.474096298218
Adrenal_Gland,7,-1,0.015709196489220735,0.8381925414646924,0.862512541310426,162156.51933407784,9.078820496675378,6.616460121990682,9.000958312955753,20071.806200027466
Adrenal_Gland,8,-1,0.015846048863582846,0.8366951854978786,0.8606557730912858,162622.4064745903,9.29455665816735,6.680541553611766,9.757035999482055,19605.919059515
Adrenal_Gland,9,-1,0.015716731982557422,0.8389561322726936,0.8610371629336085,162684.3663775921,9.324023043374808,6.688318469271259,9.857525517781289,19543.959156513214
Adrenal_Gland,10,-1,0.015751632881338625,0.8388048252948915,0.8622090043527535,162740.30499076843,9.350786814334041,6.659055768935848,9.48976481769246,19488.02054333687
Adrenal_Gland,20,-1,0.015664835298699754,0.8404889199150177,0.8618047476992894,162533.26053905487,9.252486629513593,6.676778960193952,9.709149406299668,19695.06499505043
Adrenal_Gland,30,-1,0.015604299992873284,0.8425429863649408,0.8628511966701353,162669.665933609,9.317015033559935,6.664068502407098,9.55080242237136,19558.659600496292
Adrenal_Gland,40,-1,0.015549483635388548,0.8433966477060777,0.8646195034651046,162629.42495656013,9.297885093763258,6.668409909666002,9.604303660142165,19598.900577545166
Adrenal_Gland,50,-1,0.015345629794309467,0.843936118625673,0.8638862067474672,162305.2489528656,9.14659564706478,6.753112650066441,10.782782372790866,19923.0765812397
Adrenal_Gland,60,-1,0.015400592425911536,0.8447720479410313,0.8636782385948497,161775.41986608505,8.909654622767553,6.650301748177214,9.385021613122804,20452.90566802025
Adrenal_Gland,70,-1,0.01541170345010895,0.8436474538940679,0.8637117732099333,162272.48177719116,9.131577083578254,6.659827390302499,9.499109620729726,19955.84375691414
Adrenal_Gland,80,-1,0.015603853249540221,0.8428044458374521,0.8638703062517936,161923.21658062935,8.974506167469263,6.645164975844549,9.324628876632463,20305.108953475952
Adrenal_Gland,90,-1,0.015465898802676813,0.8444149179264359,0.864095378550216,162057.51723837852,9.034259949449359,6.632687706255483,9.181121440853909,20170.808295726776
Adrenal_Gland,100,-1,0.015373125631909144,0.8451697124460529,0.8650861441887062,162032.80621814728,9.023205726139103,6.603715360684333,8.86434449148795,20195.519315958023
Adrenal_Gland,200,-1,0.01540965719666259,0.8449494078468954,0.8637528280950528,160908.35503172874,8.547306644434247,6.597976717968033,8.804175592313376,21319.970502376556
Adrenal_Gland,300,-1,0.01544143300437397,0.844614578096177,0.8650231312041246,159361.31691002846,7.969049582735353,6.512616252112112,7.996776953253198,22867.008624076843
