tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Adrenal_Gland,1,-1,0.017746874153400597,0.8193027131854991,0.8541903675653415,163985.16707587242,9.988858341131616,6.775383068071645,11.142249897541207,18243.15845823288
Adrenal_Gland,2,-1,0.01614129234406714,0.8346237746716576,0.8612152930251309,164119.73850035667,10.063089140775581,6.691495479817953,9.899175338976727,18108.587033748627
Adrenal_Gland,3,-1,0.01621063102826894,0.8327100035998843,0.8633576248002851,163863.91632080078,9.922907043592003,6.6923717037631105,9.910724411055805,18364.40921330452
Adrenal_Gland,4,-1,0.016097014587880244,0.8344795726373321,0.8633461304152922,164206.49589920044,10.111533025546066,6.646470044034855,9.339898716572964,18021.82963490486
Adrenal_Gland,5,-1,0.015897950828094566,0.838047893551149,0.8623610749248967,163736.57526898384,9.854574224800043,6.673478223298609,9.667526249999627,18491.75026512146
Adrenal_Gland,6,-1,0.01592451938284218,0.8347881718524064,0.8632126611260525,163962.56022548676,9.976495507041385,6.716846309276265,10.244567417751924,18265.765308618546
Adrenal_Gland,7,-1,0.015762516837411665,0.8347078500108273,0.862052497677286,163903.92887449265,9.944574379124866,6.683112456116402,9.790028484499093,18324.396659612656
Adrenal_Gland,8,-1,0.015752023649738708,0.8386985917198325,0.8592876560158152,164021.74744462967,10.008927797335126,6.684417932901499,9.80686727774363,18206.57808947563
Adrenal_Gland,9,-1,0.01588283284360011,0.8390499372689807,0.8598430741662063,164025.22915697098,10.010842208307482,6.760184297640913,10.894386897269898,18203.096377134323
Adrenal_Gland,10,-1,0.015792727987326508,0.8405615464828861,0.8628338992012713,164334.28118538857,10.183741695441462,6.780986372821608,11.23649866959471,17894.044348716736
Adrenal_Gland,20,-1,0.015789756035224284,0.840017582307288,0.8619936162510115,164190.1462907791,10.10236804257983,6.690830623762697,9.890430146283673,18038.179243326187
Adrenal_Gland,30,-1,0.01574796916355518,0.8428325549953954,0.8639750416620455,163941.1176428795,9.96479761251789,6.6946534218972245,9.940925442004493,18287.207891225815
Adrenal_Gland,40,-1,0.01548876931538961,0.8421571917668582,0.8640142150136002,164148.62481951714,10.079167150541863,6.691085754096703,9.893784178795823,18079.700714588165
Adrenal_Gland,50,-1,0.015560247720614529,0.8418437146560669,0.8648498997120416,163730.71581816673,9.851452611041266,6.680256311221996,9.753389173123132,18497.609715938568
Adrenal_Gland,60,-1,0.015710760618951877,0.8411405139641696,0.8648178971097451,163561.24944639206,9.762017612069886,6.693483597150293,9.925418576865642,18667.07608771324
Adrenal_Gland,70,-1,0.015471266587523859,0.8435682544004041,0.863119761022657,163480.93294501305,9.720195737519825,6.695767840027447,9.95574298581422,18747.392589092255
Adrenal_Gland,80,-1,0.01565811091382594,0.8424189302931282,0.8637827940706535,163457.46947407722,9.708045544185625,6.640776491563049,9.273646018870517,18770.856060028076
Adrenal_Gland,90,-1,0.015465612063161622,0.8451159949258477,0.8644121278836719,163583.73462176323,9.773790499928667,6.633379026008911,9.188956972595456,18644.59091234207
Adrenal_Gland,100,-1,0.015303717243073842,0.8441308901827028,0.8629454438015794,163498.77719211578,9.729456482704931,6.750083705501395,10.735676058908652,18729.548341989517
Adrenal_Gland,200,-1,0.015348572174748968,0.8461018644644985,0.865262809774755,162515.35252904892,9.244081320831906,6.584454982409447,8.665580970872169,19712.97300505638
Adrenal_Gland,300,-1,0.015475757783797754,0.8445800789976944,0.8630533433118622,161090.563560009,8.620984840184155,6.572293262818752,8.544601400896154,21137.7619740963
Adrenal_Gland,400,-1,0.015421953727695368,0.845681229391059,0.864242702084748,160446.8330039978,8.366200125276995,6.530049114084622,8.149405998311146,21781.492530107498
Adrenal_Gland,500,-1,0.015269340185174902,0.848017459796696,0.8631560818083961,158900.5935742855,7.811660638418662,6.426148822302878,7.317054837290461,23327.731959819794
