tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime
Adipose_Tissue,1,-1,0.015060201546277581,0.8120611432542673,0.8719800234656707,817550.1564948559,264.01797521695113,34.72712571178474,359.8952569235115,3108.343282699585
Adipose_Tissue,2,-1,0.014829421212874979,0.8194203139043085,0.8737778415517844,817443.8046307564,255.283459955665,34.729655920823234,369.55885583670766,3214.6951467990875
Adipose_Tissue,3,-1,0.014156865126104421,0.8313260883334089,0.8738016217149124,817617.3507494926,269.85145818398325,34.7406557771585,418.3999019645924,3041.1490280628204
Adipose_Tissue,4,-1,0.013702645268407395,0.8393693679827094,0.8752740426775797,817627.5653572083,270.760889535691,34.732661757573126,381.7356939003945,3030.9344203472137
Adipose_Tissue,5,-1,0.013573954828994445,0.8434852893150112,0.8745760856842748,817584.813002348,266.99483707872247,34.72702162210854,359.50851992327694,3073.6867752075195
Adipose_Tissue,6,-1,0.013712290373185146,0.8427848427877973,0.8745682733216126,817694.2063724995,276.8479322518521,34.73311135312019,383.62636495167385,2964.2934050559998
Adipose_Tissue,7,-1,0.013470612290313287,0.8436525391824684,0.8743847504954748,817678.9015817642,275.42589498703404,34.72951434691265,369.0044584017904,2979.5981957912445
Adipose_Tissue,8,-1,0.013701391326982264,0.8425685263359404,0.8747237606952238,817678.5139288902,275.39006607871505,34.7300315135523,371.0377655545113,2979.9858486652374
Adipose_Tissue,9,-1,0.013669631726791797,0.84250321814041,0.8756474638847226,817220.1451601982,238.67767903716688,34.71310896456813,314.3576545470809,3438.354617357254
Adipose_Tissue,10,-1,0.013519884278245565,0.8436009416154565,0.8749876427922879,817617.0595622063,269.82562262310756,34.727759359615824,362.2675935748962,3041.4402153491974
Adipose_Tissue,20,-1,0.013566711923275685,0.8431225577405724,0.8742473504457812,817347.706099987,247.87364592899556,34.712379637978586,312.3015603957361,3310.7936775684357
Adipose_Tissue,30,-1,0.013274928052744201,0.8481323146694437,0.8755759948171872,817373.6493759155,249.8313163265662,34.719979615465874,335.1438972693593,3284.8504016399384
