tissue,num_non_tfs,num_tfs,mae,f1_005,f1_001,abs_time_saving,rel_time_saving,abs_emission_saving,rel_emission_saving,total_runtime,correlation,tp_001
Kidney,1,-1,0.010895130347977037,0.8418326407327431,0.0,41767.73020815849,76.5116807335133,1.7773596165061019,120.50400762221356,553.1293940544128,0.9937418911379656,0
Kidney,2,-1,0.010501300978096637,0.8381031852614835,0.0,41759.97731733322,75.45408500696578,1.7769813970704855,117.51555510313545,560.8822848796844,0.9943018764955025,0
Kidney,3,-1,0.009996976518663983,0.8491459093553334,0.0,41840.681094408035,88.13568061528228,1.7802365574985182,149.40421555544177,480.1785078048706,0.9949254966632545,0
Kidney,4,-1,0.009938894180938178,0.8497326273469012,0.0,41844.990725040436,88.93386735790766,1.780301558199811,150.2181868332858,475.8688771724701,0.9950084424102891,0
Kidney,5,-1,0.010031991290000288,0.8466619984409888,0.0,41816.74639701843,83.95110297871817,1.7797061529081752,143.07793483171494,504.11320519447327,0.9948622270671867,0
Kidney,6,-1,0.009973708762619021,0.8477728636866214,0.0,41899.96547746658,100.54989393762656,1.780015583995656,146.70184867678446,420.89412474632263,0.9949949101526083,0
Kidney,7,-1,0.009936328321068146,0.840784085035321,0.0,41723.156086444855,70.80577323998246,1.7754856020242094,107.01928136749407,597.7035157680511,0.9949389936105002,0
Kidney,8,-1,0.010141041211239281,0.8459802780025393,0.0,41503.12852692604,51.754006764835836,1.769314397810318,78.20188010899442,817.7310752868652,0.9947488727092716,0
Kidney,9,-1,0.00995177563082633,0.8463891562611252,0.0,41233.298400878906,38.91354302663818,1.7665657078717207,69.82711358835138,1087.5612013339996,0.994961960694425,0
Kidney,10,-1,0.009857134440990838,0.8480212483399734,0.0,41566.462371110916,56.09890632868905,1.773951010909459,98.03579229941613,754.3972311019897,0.995073549098439,0
Kidney,20,-1,0.009769726151909965,0.8482635187597879,0.0,41493.404296875,51.14579522205183,1.7721388928844928,89.19451591672302,827.4553053379059,0.9951358740055454,0
Kidney,30,-1,0.009846168050390482,0.8437417689511668,0.0,41227.59937286377,38.710691623172174,1.7630316920057851,61.37629250820299,1093.2602293491364,0.995074228110777,0
Kidney,40,-1,0.00966586506243699,0.8474679119342541,0.0,41391.548802137375,45.54004924808064,1.7660685584675797,68.50030225614763,929.310800075531,0.9952459138733816,0
